Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"TT Nakagawa, H Luckhoo…","Modeling Alpha-Band Functional Connectivity for MEG Resting State Data: Oscillations and Delays in a Spiking Neuron Model",2013,"BMC …","bmcneurosci.biomedcentral.com","https://bmcneurosci.biomedcentral.com/articles/10.1186/1471-2202-14-S1-P99","",511,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,3,7,"Conclusions In the presence of noisy oscillations on the same order of magnitude as system delays, the temporal connectivity structure plays a role in shaping the functional network connectivity. By effectively decreasing strong synchronous inputs to nodes, the network is …"
0,"A Insabato, G Deco, M Gilson","Imaging Connectomics and the Understanding of Brain Diseases",2019,"Frontiers in Psychiatry","Springer","https://link.springer.com/chapter/10.1007/978-981-32-9721-0_8","",512,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,3,1,"Neuroimaging-based personalized medicine is emerging to characterize brain disorders and their evolution at the patient level. In this chapter, we present the most classic methods used to infer large-scale brain connectivity based on functional MRI. We adopt a modeling …"
0,"G DECO, R NEUNEIER, B SCHURMANN","Neural networks in the capital market Neural networks in the capital market, 1994",1994,"ci.nii.ac.jp","","https://ci.nii.ac.jp/naid/10008951031/","",513,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,3,26,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 …"
0,"J Cabral, H Fernandes, T Van Hartevelt, A James…","Disrupted connectivity in schizophrenia: modelling the impact of structural connectivity changes on the dynamics of spontaneous functional networks",2013,"BMC neuroscience","Springer","https://link.springer.com/article/10.1186/1471-2202-14-S1-P100","",514,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,5,7,"The neuropathology of schizophrenia remains unclear. Some insight has come from modern neuroimaging techniques, which offer an unparalleled opportunity to explore in vivo the structure and function of the brain. In particular, a number of studies have found significant …"
0,"G Deco, ET Rolls","Computational Neuroscience and Cognitive Brain Functions",2007,"Intelligent Computing Everywhere","Springer","https://link.springer.com/chapter/10.1007/978-1-84628-943-9_8","",515,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,2,13,"Understanding how biological brains, most notably the human brain, work is one of the great challenges in science today. This chapter is related to this challenge and presents work we have undertaken in the fields of cognitive neuroscience and cognitive brain functions …"
0,"G Deco","A Computational Neuroscience Approach to Attention, Memory, and Decision–Making",2009,"… Conference Abstract: 3rd Mediterranean Conference of …","frontiersin.org","https://www.frontiersin.org/10.3389/conf.neuro.01.2009.16.004/event_abstract","",516,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,1,11,"Cognitive behaviour requires complex context-dependent processing of information that emerges from the links between attentional perceptual processes, working memory and reward-based evaluation of the performed actions. We describe a computational …"
0,"J Vohryzek, G Deco, B Cessac…","Ghost Attractors in Spontaneous Brain Activity: Recurrent Excursions Into Functionally-Relevant BOLD Phase-Locking States",2020,"Frontiers in Systems …","researchgate.net","https://www.researchgate.net/profile/Joana_Cabral/publication/340721645_Ghost_Attractors_in_Spontaneous_Brain_Activity_Recurrent_Excursions_Into_Functionally-Relevant_BOLD_Phase-Locking_States/links/5e9a3ec74585150839e405c8/Ghost-Attractors-in-Spontaneous-Brain-Activity-Recurrent-Excursions-Into-Functionally-Relevant-BOLD-Phase-Locking-States.pdf","",517,"2020-04-30 13:05:27","PDF","","","",,,,,0,0.00,0,4,1,"Functionally relevant network patterns form transiently in brain activity during rest, where a given subset of brain areas exhibits temporally synchronized BOLD signals. To adequately assess the biophysical mechanisms governing intrinsic brain activity, a detailed …"
0,"G Deco","Unsupervised Learning and Information Theory: Parametric and Nonparametric Formulation",1996,"","","","",518,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,1,24,""
0,"G Deco, VK Jirsa, AR McIntosh","Resting Brains Never Rest: Computational Insights into Potential Cognitive Architectures",2018,"TRENDS IN NEUROSCIENCES","Elsevier","","",519,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,3,2,""
0,"A Córdova-Palomera, C Tornador, C Falcón…","Environmental factors linked to depression vulnerability are associated with altered cerebellar",,"","","","",520,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,4,,""
0,"G Deco, D Obradovic","Nonlinear Feature Extraction: Deterministic Neural Networks",1996,"An Information-Theoretic Approach to Neural …","Springer","https://link.springer.com/chapter/10.1007/978-1-4612-4016-7_6","",521,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,2,24,"Independent feature extraction, ie independent component analysis, was formulated in Chapter 4 as a search for an invertible, volume preserving map which statistically decorrelates the output components in the case of an arbitrary, possibly non-Gaussian input …"
0,"G Deco, BJ He, A Ponce-Alvarez…","Task-driven activity reduces the cortical activity space of the brain: experiment and whole-brain modeling",2015,"… Biology. 2015; 11 (8) …","repositori.upf.edu","https://repositori.upf.edu/handle/10230/26161","",522,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,4,5,"How a stimulus or a task alters the spontaneous dynamics of the brain remains a fundamental open question in neuroscience. One of the most robust hallmarks of task/stimulus-driven brain dynamics is the decrease of variability with respect to the …"
0,"G Deco, ML Kringelbach","The economy of anatomy: Discovering the turbulent homogeneous isotropic functional core organisation of the human brain",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/865923v1.abstract","",523,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,2,1,"Using large-scale neuroimaging data from 1003 healthy participants, we demonstrate empirically and theoretically that human brain dynamics is organised around a homogeneous isotropic functional core. More importantly, this homogeneous isotropic …"
0,"T Masquelier, L Albantakis, G Deco","Frontiers: The Timing of Vision–How Neural Processing Links to Different Temporal Dynamics",2011,"Frontiers in Perception Science","","","",524,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,3,9,""
0,"G Deco, ML Kringelbach","Supplementary Material: Materials and methods",,"biorxiv.org","","https://www.biorxiv.org/content/biorxiv/early/2019/12/06/865923/DC1/embed/media-1.pdf?download=true","",525,"2020-04-30 13:05:27","PDF","","","",,,,,0,0.00,0,2,,"Page 1. The economy of anatomy: Discovering the turbulent homogeneous isotropic functional core organisation of the human brain Gustavo Deco1,2,3,4 , and Morten L. Kringelbach5,6 1. Center for Brain and Cognition, Computational Neuroscience Group, Department of …"
0,"MH Zrinzo, P Marques, N Sousa, ML Kringelbach…","Uncovering the underlying mechanisms and whole-brain dynamics of deep brain stimulation for Parkinson's disease",,"research.monash.edu","","https://research.monash.edu/files/243996910/127433544_oa.pdf","",526,"2020-04-30 13:05:27","PDF","","","",,,,,0,0.00,0,5,,"Results We first evaluated the differences in whole-brain resting-state FC between Parkinson's disease patients with DBS OFF and ON and Healthy participants using a number of sensitive methods such as 1) the integration, 2) the mean phase consistency and …"
0,"AT Campo, Y Vazquez, M Alvarez, A Zainos…","Single-neuron interactions between the somatosensory thalamo-cortical circuits during perception",2018,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/315911v1.abstract","",527,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,5,2,"Sensory thalamo-cortical interactions are key components of the neuronal chains associated with stimulus perception, but surprisingly, they are poorly understood. We addressed this problem by evaluating a directional measure between simultaneously recorded neurons …"
0,"A Insabato, M Pannunzi, G Deco","DECISION CONFIDENCE ENCODING IN AN ATTRACTOR NEURAL NETWORK",,"crm.cat","","http://www.crm.cat/en/Activities/Curs_2013-2014/Documents/confidence_barcsyn.pdf","",528,"2020-04-30 13:05:27","PDF","","","",,,,,0,0.00,0,3,,"Decision confidence, the subjective probability of the correctness of a decision, is an important window on metacognitive monitoring processes. Nonetheless the neural mechanisms underlying confidence construction are still elusive. Two distinct experimental …"
0,"A Buehlmann, R Almeida, G Deco","A Model for Modulation of Synchronisation by Attention",,"","","","",529,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,3,,""
0,"M Gilson, G Zamora-López, V Pallarés, MH Adhikari…","Model-based whole-brain effective connectivity to study distributed",2019,"","researchgate.net","https://www.researchgate.net/profile/Andrea_Insabato/publication/338093068_Model-based_whole-brain_effective_connectivity_to_study_distributed_cognition_in_health_and_disease/links/5e0df05b299bf10bc38afa90/Model-based-whole-brain-effective-connectivity-to-study-distributed-cognition-in-health-and-disease.pdf","",530,"2020-04-30 13:05:27","PDF","","","",,,,,0,0.00,0,5,1,"Abstract 16 Neuroimaging techniques are now widely used to study human cognition. The functional associations 17 between brain areas have become a standard proxy to describe how cognitive processes are distributed 18 across the brain network. Among the many …"
0,"G Deco, B Schürmann","醫 PHYSICA",,"","","","",531,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,2,,""
0,"A Stemme, G Deco","Attention and conscious decisions",2009,"Perception ECVP abstract","researchgate.net","https://www.researchgate.net/profile/Anja_Stemme2/publication/295374327_Attention_and_conscious_decisions/links/5d6ff310299bf1cb80883e57/Attention-and-conscious-decisions.pdf","",532,"2020-04-30 13:05:27","PDF","","","",,,,,0,0.00,0,2,11,"Page 1. Background Benjamin Libet investigated brain processes associated with the question of ""free will"" in voluntary movements. Decision Making Several studies investigate ""decisions"" in various contexts; inconsistent results with respect to the correlation of decision and action …"
0,"T Masquelier, G Deco","Correction: Network Bursting Dynamics in Excitatory Cortical Neuron Cultures Results from the Combination of Different Adaptive Mechanism",2013,"PloS one","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3823562/","",533,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,2,7,"This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are properly credited … This corrects the article ""Network Bursting …"
0,"G Deco, D Obradovic","Composite Networks",1996,"An Information-Theoretic Approach to Neural …","Springer","https://link.springer.com/chapter/10.1007/978-1-4612-4016-7_9","",534,"2020-04-30 13:05:27","","","","",,,,,0,0.00,0,2,24,"The statistical theory of infinite ensemble of networks with fixed parameters was discussed in the previous chapter. The posteriori distribution on the ensemble was determined by maximizing the ensemble entropy. Consequently, the learning in such an ensemble model …"
0,"N Sebastian-Galles, F Vera…","Listening to a dialect: Dynamics of phonetic and lexical representations.",2007,"SPANISH …","UNIV COMPLUTENSE MADRID …","","",535,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,3,13,""
0,"ET Rolls, G Deco","Networks for Seeing",,"Citeseer","","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.724.2712&rep=rep1&type=pdf","",536,"2020-04-30 13:05:27","PDF","","","",,,,,0,0.00,0,2,,"An architecture for visual processing. In the authors' model, prefrontal cortical areas provide the short-term memory that holds active the object or spatial target of attention. Areas are connected by forward (solid) and back (dashed) projections. The triangles represent …"
0,"G Deco, M Kringelbach","Metastability and Coherence",2016,"Trends in Neurosciences","","","",537,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,2,4,""
0,"TJ van Hartevelt, J Cabral, G Deco, A Møller, AL Green…","Neural plasticity in human brain connectivity",2014,"Plos One","","","",538,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,6,6,""
0,"S Corchs, G Deco","Visual Attention Mechanisms: Simulations of Basic Experimental Findings",,"","","","",539,"2020-04-30 13:05:27","CITATION","","","",,,,,0,0.00,0,2,,""
